price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;sqft_living15;sqft_lot15
459000.0;4;2.0;1560;3840;1.0;0;0;4;6;960;600;1924;0;98117;1560;4800
140000.0;3;1.0;1090;10620;1.5;0;0;3;7;1090;0;1959;0;98032;1380;10620
495000.0;2;1.0;970;4284;1.0;0;0;3;7;970;0;1905;0;98103;2050;4284
757000.0;3;3.25;3190;5283;2.0;0;0;3;9;3190;0;2007;0;98029;2950;5198
765000.0;3;3.25;3190;5283;2.0;0;0;3;9;3190;0;2007;0;98029;2950;5198
359000.0;4;1.5;1890;6052;1.0;0;0;4;7;1890;0;1955;0;98125;1510;6072
440000.0;3;1.0;1050;7500;1.0;0;0;3;6;1050;0;1900;0;98136;1380;7500
400000.0;4;1.5;1390;7200;1.0;0;0;3;7;1140;250;1965;0;98133;1630;7702
652000.0;3;2.0;1700;4080;1.0;0;0;4;7;850;850;1941;0;98117;1480;5100
260000.0;3;1.75;1050;5850;1.0;0;0;3;7;1050;0;1980;0;98166;1220;8880
1328000.0;5;3.0;3340;10796;1.0;0;2;3;9;2120;1220;1964;1990;98040;3290;12955
519500.0;4;2.0;1540;17859;1.0;0;0;3;6;1540;0;1964;0;98027;1390;9688
650000.0;3;1.0;1710;5992;1.5;0;0;4;7;1560;150;1928;0;98103;1240;3001
280000.0;4;2.25;2100;8075;2.0;0;0;3;8;2100;0;1978;0;98003;2100;7464
515000.0;4;1.75;1730;7980;1.0;0;0;4;8;1730;0;1965;0;98007;2080;8400
400000.0;3;2.25;1500;2692;2.0;0;0;3;7;1500;0;1986;0;98034;1470;2418
652100.0;3;2.5;2380;5017;2.0;0;0;3;9;2380;0;2003;0;98074;2670;6066
235000.0;6;3.0;2180;7956;2.0;0;0;3;7;2180;0;1980;0;98003;2214;7684
701000.0;4;1.5;1840;10080;2.0;0;0;3;8;1840;0;1907;0;98118;1830;5040
640000.0;4;2.5;2341;9594;2.0;0;0;3;9;2341;0;1997;0;98052;2850;9421
455800.0;3;2.5;1690;4584;2.0;0;0;3;7;1690;0;2002;0;98053;1600;3164
504750.0;3;2.5;2490;21937;2.0;0;0;3;8;2490;0;1993;0;98014;2450;21937
483000.0;3;3.0;2440;15540;2.0;0;0;3;9;2440;0;1992;0;98074;2440;15283
530000.0;3;0.75;920;20412;1.0;1;2;5;6;920;0;1950;0;98070;1162;54705
250000.0;2;1.0;1030;8786;1.0;0;0;3;6;1030;0;1956;0;98146;1480;8121
229950.0;5;2.75;2000;5885;1.0;0;0;3;7;1260;740;1994;0;98023;1960;6514
884744.0;4;3.5;4210;9414;2.0;0;0;3;9;4210;0;2001;0;98074;3950;8880
514000.0;3;1.5;1610;9964;1.0;0;0;3;7;1080;530;1977;0;98052;1610;9964
532000.0;3;2.25;1910;35015;1.0;0;0;4;8;1430;480;1977;0;98027;2340;36680
423000.0;4;2.5;2660;5539;2.0;0;0;3;8;2660;0;2004;0;98059;2380;5539
420000.0;2;1.0;820;4025;1.0;0;2;5;6;820;0;1922;0;98126;1410;5750
521000.0;3;1.75;1730;18250;1.0;0;0;3;8;1730;0;1988;0;98011;2180;10027
577000.0;4;2.25;2360;7490;2.0;0;0;3;8;2360;0;1979;0;98033;2360;7490
425000.0;3;1.0;970;8040;1.0;0;0;3;7;970;0;1956;0;98007;1250;7000
495000.0;4;2.5;2460;4862;2.0;0;0;3;8;2460;0;2004;0;98028;2900;4895
340000.0;3;2.5;2690;8577;2.0;0;0;3;9;2690;0;1987;0;98023;2570;8066
499950.0;3;3.5;1820;1991;2.0;0;0;3;8;1430;390;2014;0;98144;1550;1460
1218000.0;4;3.0;3470;4750;2.0;0;2;3;9;2370;1100;2014;0;98116;2420;4761
720000.0;4;2.75;3370;7634;1.0;0;2;5;8;2110;1260;1977;0;98056;2460;7634
249000.0;3;1.5;1700;8247;1.0;0;0;3;7;1010;690;1970;0;98031;1440;8400
206135.0;3;1.0;1340;11070;1.0;0;0;4;7;1340;0;1978;0;98030;1650;7630
300000.0;5;2.75;2000;9276;2.0;0;0;4;7;2000;0;1968;0;98055;1240;8270
612000.0;6;3.0;3840;14040;1.5;0;3;3;8;2460;1380;1949;0;98178;2170;6765
1102030.0;5;2.5;3890;27311;2.0;0;2;3;10;3890;0;1950;1990;98177;3160;22641
230000.0;4;2.0;1220;9100;1.5;0;0;4;7;1220;0;1970;0;98023;1160;7700
850000.0;3;1.0;2280;4600;1.0;0;2;3;8;1250;1030;1936;0;98119;1910;4000
355000.0;4;2.5;2770;7000;1.0;0;0;4;7;1940;830;1979;0;98001;2140;7684
442000.0;4;2.5;2520;7253;2.0;0;0;3;9;2520;0;1990;0;98059;2570;8359
399000.0;4;3.0;3060;5000;2.0;0;0;3;8;3060;0;2001;0;98042;3060;5668
360000.0;4;2.5;2390;7115;2.0;0;0;3;9;2390;0;1999;0;98092;2600;7916
390000.0;3;1.75;1320;7725;1.0;0;0;3;8;1320;0;1978;0;98058;2020;7210
413000.0;5;2.5;2900;8711;1.0;0;0;3;8;1650;1250;1977;0;98011;2340;8869
190000.0;2;1.0;700;9500;1.0;0;0;3;6;700;0;1951;0;98118;1020;5617
432900.0;3;2.5;2210;9226;2.0;0;0;3;8;2210;0;1998;0;98045;2430;8902
621138.0;3;2.25;2180;7741;2.0;0;0;3;9;2180;0;1986;0;98074;2300;8581
270000.0;3;2.25;2080;4252;1.5;0;0;3;7;1550;530;2003;0;98042;2080;2275
610000.0;4;2.25;2090;35040;1.0;0;0;3;8;1490;600;1980;0;98075;2910;21132
500000.0;3;2.0;1720;5525;1.0;0;2;5;7;960;760;1941;0;98108;1760;5525
715000.0;4;2.25;2460;40635;1.0;0;0;5;8;2460;0;1968;0;98053;2250;40635
264000.0;3;1.5;1470;14821;1.0;0;0;4;7;1470;0;1958;0;98042;1760;15370
550000.0;3;1.75;1650;3200;1.5;0;0;3;8;1650;0;1901;0;98102;1500;2400
337000.0;3;2.0;1690;9087;1.0;0;0;3;8;1690;0;1997;0;98042;2090;8100
170000.0;3;1.0;970;8710;1.0;0;0;4;6;970;0;1962;0;98198;1280;11805
405000.0;4;2.5;2030;9095;1.0;0;0;4;7;1130;900;1972;0;98034;1940;8000
775000.0;4;2.5;2540;28563;1.0;0;0;3;10;2540;0;1984;0;98052;2790;20301
425000.0;3;2.25;1570;7475;1.0;0;0;4;7;1200;370;1983;0;98034;1700;7230
713000.0;5;2.75;2580;9242;2.0;0;2;4;8;1720;860;1967;0;98007;2240;9316
555000.0;5;2.5;2090;8712;1.0;0;0;3;8;1420;670;1966;0;98008;2490;8712
810000.0;4;2.5;3260;5608;2.0;0;0;3;9;3260;0;2003;0;98029;3010;5608
1250000.0;4;3.75;3830;41263;2.0;0;0;4;11;3830;0;1990;0;98077;5600;56568
819000.0;3;3.5;2130;6150;2.0;0;2;5;8;1530;600;1908;0;98199;2040;5381
409900.0;3;2.5;1690;1200;2.0;0;0;3;8;1410;280;2013;0;98106;1690;1760
935000.0;2;2.5;1780;2067;2.0;0;0;5;9;1780;0;1974;0;98004;2320;2067
657500.0;4;1.75;1620;7560;1.0;0;3;4;7;1380;240;1947;0;98117;2170;8650
900000.0;6;3.75;4210;6105;2.0;0;0;3;9;3280;930;2008;0;98059;3820;6368
932800.0;5;3.25;2980;7095;2.5;0;0;3;9;2980;0;1998;2007;98115;1670;7140
391000.0;3;2.0;1490;9000;1.0;0;0;4;8;1490;0;1977;0;98006;2190;9000
420000.0;4;2.5;2110;9825;2.0;0;0;3;8;2110;0;2000;0;98059;1650;9900
1300000.0;6;3.5;6563;32670;2.0;0;0;3;10;5153;1410;2002;0;98005;2610;22651
415000.0;3;1.5;1510;16800;1.0;0;0;5;8;1510;0;1956;0;98133;1560;7276
350000.0;3;1.75;1830;9425;1.0;0;0;3;8;1590;240;1946;0;98146;1670;8430
375000.0;2;1.0;1230;1820;2.0;0;0;4;7;830;400;1948;0;98107;1660;3056
860000.0;3;1.75;2180;14135;1.0;0;2;5;8;1300;880;1947;0;98033;3540;10318
495000.0;4;2.25;2220;8872;1.0;0;0;4;8;1110;1110;1961;0;98006;2220;9106
250000.0;4;2.25;1730;8400;1.0;0;0;3;7;1730;0;1962;0;98001;1550;7920
365000.0;4;2.25;1990;21312;1.0;0;0;4;8;1990;0;1968;0;98058;2400;19210
503000.0;3;2.75;1540;6760;1.0;0;0;5;7;1210;330;1980;0;98034;1540;7416
150000.0;2;1.0;1100;7200;1.0;0;0;4;6;1100;0;1944;0;98058;1390;7200
450000.0;4;1.75;1640;1480;1.0;0;0;4;7;820;820;1912;0;98105;1420;2342
355000.0;4;3.0;2590;7213;2.0;0;0;3;8;2590;0;2001;0;98001;2550;6800
245000.0;3;2.0;1450;9333;2.0;0;0;4;7;1450;0;1972;0;98003;1910;7701
265900.0;3;2.0;1180;7793;1.0;0;0;4;7;1180;0;1992;0;98031;1720;7793
299000.0;4;2.5;1820;7575;1.0;0;0;3;7;1220;600;1975;0;98058;1840;7650
957500.0;4;2.25;2360;11523;2.0;0;0;4;10;2360;0;1968;0;98040;2850;11362
343000.0;3;1.0;1120;7250;1.0;0;0;4;7;1120;0;1972;0;98034;1340;7302
307500.0;3;2.25;1646;7364;2.0;0;0;3;7;1646;0;1994;0;98038;1975;9161
937500.0;5;3.75;4210;14599;2.0;0;3;3;10;4210;0;2004;0;98065;3950;13591
610000.0;3;3.0;2480;45302;1.0;0;0;4;8;1620;860;1976;0;98077;1260;14100
720000.0;3;1.5;1590;7080;1.0;0;2;3;8;1310;280;1952;0;98136;2080;7200
610000.0;4;2.0;2130;2620;1.5;0;0;5;7;1650;480;1919;0;98103;1330;2719
434500.0;3;1.75;1650;7965;1.0;0;0;4;7;1650;0;1967;0;98034;1560;7350
602500.0;2;2.5;3090;47044;1.0;0;0;4;10;2250;840;1979;0;98058;1860;62829
607010.0;4;2.5;2180;4000;2.0;0;0;3;8;1700;480;2002;0;98118;2180;4000
610000.0;3;1.0;1800;5750;1.0;0;0;3;7;1040;760;1947;0;98117;1320;5625
828500.0;4;2.5;3720;35000;2.0;0;0;3;10;3720;0;1983;0;98072;3720;35000
199990.0;3;1.0;1100;8560;1.0;0;0;3;6;1100;0;1961;0;98023;1120;8470
294000.0;3;1.75;1530;9362;1.0;0;0;3;7;1530;0;1987;0;98038;1480;8125
789500.0;4;2.5;3010;6100;2.0;0;0;3;9;3010;0;2005;0;98052;2890;5176
797000.0;3;3.5;3500;9473;2.0;0;0;3;10;3500;0;2008;0;98075;3510;7833
539950.0;5;3.0;3100;5250;2.0;0;0;3;7;3100;0;2006;0;98065;2460;5250
284950.0;4;1.5;2000;6778;1.0;0;0;4;7;1170;830;1962;0;98198;1940;7531
776500.0;4;1.5;2290;10372;1.0;0;0;3;7;1510;780;1965;1987;98033;1900;8109
525000.0;4;2.5;2400;10070;1.0;0;0;3;7;1510;890;1967;0;98034;2030;9964
303000.0;3;2.5;1850;4957;2.0;0;0;3;8;1850;0;1999;0;98092;2400;6367
722080.0;3;3.25;3680;7650;2.0;0;0;3;9;2340;1340;1988;0;98074;2280;8515
140000.0;3;1.0;1060;7473;1.0;0;0;3;7;1060;0;1959;0;98198;1320;7912
235000.0;3;1.0;1060;7473;1.0;0;0;3;7;1060;0;1959;0;98198;1320;7912
440000.0;3;1.0;1610;5500;1.5;0;0;3;7;1610;0;1903;1973;98103;1200;5701
605000.0;3;1.75;2330;6000;1.5;0;0;4;7;1630;700;1940;0;98126;1600;4000
380000.0;2;1.0;1210;4800;1.0;0;0;3;8;1060;150;1950;0;98108;1380;4800
352000.0;4;1.0;1530;8890;1.0;0;0;3;7;980;550;1925;0;98106;1100;5203
420000.0;4;2.25;2270;12000;1.0;0;0;4;7;1360;910;1979;0;98072;2500;10120
1175000.0;4;2.0;2590;7220;2.0;0;2;4;10;2590;0;1930;0;98199;2530;6380
1375000.0;3;1.5;1850;10572;1.0;0;0;4;8;1850;0;1953;0;98004;3030;12752
300000.0;3;1.5;1500;14750;1.5;0;0;4;6;1500;0;1933;0;98168;1270;15100
1150000.0;4;3.25;4740;49091;2.0;0;0;3;11;4740;0;1990;0;98053;4800;42387
453500.0;2;1.5;1710;4189;1.0;0;1;5;7;1160;550;1951;0;98136;1530;5608
443500.0;3;2.0;1920;7598;1.0;0;0;4;8;1920;0;1972;0;98177;2220;7598
332000.0;2;1.0;1150;8138;1.0;0;0;3;7;1150;0;1954;0;98155;1300;8139
655000.0;3;2.5;2320;4721;2.0;0;0;3;8;2320;0;2004;0;98075;2250;4356
475000.0;4;1.0;1420;6000;1.5;0;0;3;7;1420;0;1950;0;98115;1420;6180
372500.0;3;1.75;1550;12956;1.0;0;0;3;7;1210;340;1988;0;98045;1630;15360
1050000.0;4;2.5;2920;7200;1.0;0;3;3;8;1470;1450;1921;2006;98144;3210;6825
500000.0;3;1.75;1620;4200;1.0;0;0;5;7;830;790;1945;0;98115;1580;5000
900000.0;6;2.75;2300;24773;1.5;0;0;4;9;2300;0;1950;1985;98040;2720;11740
327500.0;3;1.0;1070;7140;1.0;0;0;3;7;1070;0;1989;0;98118;1390;2374
390000.0;3;1.75;1790;7123;1.0;0;0;3;7;1790;0;1913;1995;98019;1660;8128
451101.0;2;1.5;1510;1962;2.0;0;0;4;8;1510;0;1985;0;98007;1510;2182
455000.0;4;1.0;1340;5800;1.5;0;2;3;7;1340;0;1914;0;98116;1900;5800
650000.0;4;2.5;3350;46748;2.0;0;0;3;10;3350;0;2004;0;98010;3350;39683
895000.0;3;2.5;2500;7746;2.0;0;0;4;10;1910;590;1993;0;98112;2480;5099
800000.0;4;2.25;2350;10664;1.0;0;1;2;7;1510;840;1952;0;98040;2350;10140
703770.0;4;2.25;2550;12918;2.0;0;0;3;9;2550;0;1987;0;98006;2550;11036
249950.0;3;1.75;1320;10454;1.0;0;0;4;7;1320;0;1968;0;98002;1680;10183
512000.0;2;2.0;1270;3881;1.0;0;0;4;6;610;660;1926;0;98105;1370;5000
780000.0;5;2.5;3480;74052;1.0;0;0;4;8;1980;1500;1972;0;98027;2610;65775
336000.0;3;2.25;2820;11625;2.0;0;0;3;8;2820;0;1986;0;98092;2290;8488
285000.0;3;2.0;2110;6900;1.5;0;0;5;6;1220;890;1955;0;98178;1350;7683
229900.0;3;1.75;1100;7224;1.0;0;0;3;7;1100;0;1981;0;98032;1700;8447
667500.0;4;3.0;1920;4000;1.5;0;0;4;8;1540;380;1931;0;98116;1660;4000
378000.0;4;2.5;1890;12236;1.0;0;0;3;7;1230;660;1978;0;98045;1390;11360
454000.0;3;2.5;2530;43733;2.0;0;0;3;8;1530;1000;1991;0;98045;1730;43548
537500.0;4;2.5;2550;4630;2.0;0;0;3;7;2550;0;2005;0;98075;2550;5151
425000.0;3;1.0;1550;4160;1.5;0;0;4;6;1550;0;1926;0;98118;1590;5000
290000.0;3;2.0;1760;6600;1.0;0;0;3;7;1760;0;1998;0;98030;2590;6600
349500.0;3;2.0;1270;3600;1.0;0;0;3;7;1270;0;1963;0;98122;1660;3600
370000.0;3;2.75;1250;1655;2.0;0;0;3;7;830;420;2006;0;98136;1520;3001
549500.0;3;1.75;1620;8438;1.0;0;0;4;8;1620;0;1961;0;98125;2040;9450
245000.0;2;1.0;710;6322;1.0;0;0;3;6;710;0;1942;0;98126;740;6720
208000.0;3;1.75;1070;7200;1.0;0;0;3;7;1070;0;1994;0;98010;1480;7200
248000.0;4;2.25;2320;8760;1.0;0;0;4;8;1160;1160;1966;0;98032;1970;8690
610000.0;4;3.25;5450;37058;1.5;0;0;5;9;5450;0;1984;0;98042;2800;35716
550000.0;4;2.5;1670;5116;2.0;0;0;3;8;1670;0;1999;0;98155;1910;7210
750000.0;3;2.75;3010;206910;2.0;0;2;3;10;3010;0;2001;0;98045;1580;120675
192000.0;2;1.75;1340;7380;1.0;0;0;3;6;1340;0;1940;0;98055;1980;9600
169317.0;2;1.0;790;4000;1.0;0;2;3;7;790;0;1908;0;98112;1700;4200
1198000.0;4;3.5;3400;3850;2.5;0;0;3;10;2790;610;2008;0;98112;2030;4000
880000.0;2;1.0;1530;6350;1.5;0;0;4;7;1530;0;1923;0;98112;2640;6350
210000.0;1;1.0;930;7129;1.0;0;0;3;6;930;0;1948;0;98133;1300;8075
180500.0;3;1.5;1540;9800;1.0;0;0;3;7;1010;530;1973;0;98058;1600;8250
540000.0;4;2.0;1990;29078;2.0;0;0;3;9;1990;0;1984;0;98074;2310;28353
520000.0;3;1.75;2300;35722;1.0;0;0;3;9;2300;0;1984;0;98072;2600;34798
177500.0;3;1.5;1220;6000;1.0;0;0;3;7;1220;0;1968;0;98055;1660;6000
415000.0;3;1.75;2380;5650;1.0;0;2;4;8;1190;1190;1956;0;98118;2350;6554
495000.0;4;2.5;2020;7200;1.0;0;0;5;7;1010;1010;1968;0;98034;1620;7275
325000.0;3;2.25;1890;9646;1.0;0;0;3;8;1890;0;1966;0;98168;1580;9488
440000.0;2;1.75;1330;4903;1.0;0;0;3;7;1330;0;1985;0;98052;1470;2735
411000.0;3;1.75;1490;9844;1.0;0;0;4;7;1190;300;1959;0;98155;1840;10150
810000.0;5;3.5;3550;9600;2.0;0;0;3;9;2550;1000;1998;0;98118;2030;9600
561750.0;5;1.75;2040;8996;1.0;0;2;4;7;1020;1020;1962;0;98008;1950;8270
835100.0;4;2.5;2380;12573;1.0;0;0;4;9;2380;0;1963;0;98005;2900;10700
450000.0;3;2.25;1780;9969;1.0;0;0;3;8;1450;330;1985;0;98034;1950;7974
238000.0;3;2.5;1650;2807;2.0;0;0;3;7;1650;0;2004;0;98055;1460;1875
299000.0;3;1.0;1510;142803;1.0;0;0;3;7;1510;0;1974;0;98001;1330;46609
570000.0;2;1.0;1100;6240;1.0;0;0;4;7;1100;0;1941;0;98199;1250;6240
340000.0;3;1.75;2190;12626;2.0;0;0;4;8;2190;0;1978;0;98042;3110;14592
450000.0;2;1.75;1760;2275;1.5;0;0;3;6;1040;720;1912;0;98116;1380;3750
272750.0;4;1.5;1800;8786;1.0;0;0;3;7;1330;470;1966;0;98146;1780;8664
520000.0;4;2.0;2000;6380;2.0;0;0;4;6;1860;140;1949;0;98115;1600;6380
284950.0;3;1.0;990;10723;1.0;0;0;5;7;990;0;1960;0;98059;1460;10723
255000.0;2;1.5;1480;9660;1.0;0;0;3;7;1480;0;1949;0;98188;1990;9660
231500.0;2;1.0;1200;9488;1.0;0;0;5;7;1200;0;1941;0;98168;1200;9488
415000.0;1;2.0;3000;204732;2.5;0;2;3;8;3000;0;1979;0;98014;2330;213008
330000.0;4;2.5;3504;6000;2.0;0;0;3;7;3504;0;2006;0;98001;2790;5231
365000.0;3;1.5;1300;12240;1.0;0;0;3;7;1300;0;1963;0;98028;2040;9326
425000.0;4;2.0;1330;9188;1.5;0;0;3;7;1330;0;1928;2004;98198;1770;10419
400000.0;4;1.75;1850;6480;1.0;0;0;4;7;1120;730;1958;0;98108;1610;5040
335000.0;4;2.5;2240;9701;2.0;0;0;3;9;2240;0;1989;0;98023;2240;9410
342000.0;3;3.0;1260;1251;2.0;0;0;3;7;1040;220;2003;0;98144;1780;7715
490000.0;8;5.0;2800;2580;2.0;0;0;3;8;1880;920;1997;0;98122;1800;2580
331500.0;4;1.75;1820;14319;1.0;0;0;4;7;1820;0;1969;0;98059;1440;10018
960000.0;3;2.5;1730;4102;3.0;1;4;3;8;1730;0;1996;0;98074;2340;16994
720500.0;4;2.5;3350;35298;2.0;0;0;4;9;3350;0;1985;0;98053;2620;35604
830000.0;3;2.5;3370;6550;2.0;0;2;4;8;2840;530;1912;2001;98126;1500;6550
662990.0;3;1.75;1240;3600;1.5;0;0;5;7;1240;0;1926;0;98116;1660;3600
220000.0;4;2.0;2340;10507;1.5;0;0;4;6;2340;0;1959;0;98030;990;10507
349950.0;5;2.0;1880;4179;1.0;0;0;3;7;940;940;1952;2000;98118;1350;5150
550000.0;3;2.0;1810;2159;1.0;0;0;3;7;1010;800;1922;0;98109;1810;2159
396000.0;3;1.75;2340;5668;1.0;0;0;4;6;1200;1140;1941;0;98106;860;4800
635000.0;4;1.5;2820;4000;2.0;0;0;3;7;2820;0;1911;0;98103;1470;1627
293000.0;3;1.0;1020;7650;1.0;0;0;3;7;1020;0;1940;0;98133;1440;7650
339000.0;3;2.25;2090;10120;1.0;0;0;4;7;1290;800;1979;0;98058;1820;7983
285000.0;4;2.25;1830;8734;2.0;0;0;4;7;1830;0;1991;0;98030;1870;7212
775000.0;6;2.75;2980;5000;1.5;0;0;3;7;2480;500;1916;0;98103;1470;5000
224000.0;4;1.5;1600;9289;1.0;0;0;4;7;1600;0;1959;0;98002;1540;9918
2250000.0;4;3.5;4440;8125;2.0;0;3;5;10;3140;1300;1922;0;98144;3990;8505
165050.0;3;1.0;1200;8514;1.0;0;0;3;7;1200;0;1959;0;98022;1210;8985
275000.0;3;1.25;1230;4500;1.5;0;0;4;7;1230;0;1913;0;98118;1310;5000
445000.0;5;3.0;2930;5500;1.0;0;0;3;7;1750;1180;1951;0;98118;1400;5500
510000.0;3;2.25;2370;38639;1.0;0;0;3;8;1930;440;1978;0;98077;2900;37452
1230000.0;4;2.5;3040;7000;2.0;0;0;3;9;3040;0;2001;0;98040;2320;17511
390000.0;3;1.5;1610;13500;1.0;0;0;3;7;1060;550;1970;0;98155;1540;11479
460000.0;3;2.25;2350;10450;1.0;0;0;3;8;1390;960;1977;0;98028;2250;10450
700000.0;3;1.75;2000;14733;1.0;0;0;4;8;2000;0;1958;0;98005;2620;14733
874150.0;4;3.5;3530;14406;2.0;0;1;3;10;2570;960;1987;0;98034;3170;15181
470000.0;3;2.25;2220;9800;2.0;0;0;3;8;2220;0;1987;0;98155;2420;10232
374000.0;3;1.75;2000;9416;1.0;0;0;4;6;2000;0;1961;0;98033;1440;9555
510000.0;2;1.75;1210;131115;1.5;0;0;5;7;1210;0;1950;0;98070;2020;185565
467000.0;2;2.5;1140;1181;3.0;0;0;3;8;1140;0;2007;0;98107;1220;1189
576000.0;4;2.5;2440;28405;2.0;0;0;3;8;2440;0;2002;0;98028;2480;11429
196440.0;3;2.0;1560;7352;1.0;0;0;3;6;1560;0;1992;0;98001;1120;7950
825000.0;4;2.5;3210;18901;2.0;0;0;3;10;3210;0;1993;0;98077;3330;18901
281000.0;2;1.0;930;2600;1.0;0;0;3;7;930;0;1981;0;98034;1370;3488
326000.0;3;2.5;1782;1577;3.0;0;0;3;7;1782;0;2000;0;98125;1550;1744
340000.0;3;1.75;1740;46580;1.0;0;0;4;7;1740;0;1980;0;98010;1576;54685
440000.0;5;1.75;3690;36036;1.0;0;0;3;9;1890;1800;1985;0;98042;2680;44131
749000.0;4;2.5;2930;18199;2.0;0;0;3;9;2930;0;1998;0;98075;2930;33976
340000.0;4;1.0;1230;8316;1.5;0;0;3;7;1230;0;1963;0;98034;1490;8316
561000.0;3;2.0;2000;7000;2.0;0;0;3;7;2000;0;1916;1986;98136;1840;7000
270000.0;3;2.25;1520;7930;1.0;0;0;3;7;1160;360;1988;0;98038;1530;7930
600000.0;2;1.0;1040;3600;1.0;0;0;4;7;1040;0;1919;1980;98112;2250;4800
219900.0;4;1.5;1120;5427;1.0;0;0;3;6;1120;0;1969;2014;98042;1150;5304
617000.0;3;1.75;3020;360241;2.0;0;0;3;8;3020;0;1992;0;98092;1890;209959
469000.0;3;2.25;1820;8446;2.0;0;0;3;8;1820;0;1978;0;98034;1850;8437
229000.0;3;1.0;1370;56628;1.0;0;0;3;7;1370;0;1942;0;98003;1768;8702
1265000.0;4;3.0;3130;2646;2.5;0;0;5;9;2290;840;1906;0;98102;2920;4500
365000.0;3;1.5;1640;8301;1.0;0;0;3;7;1290;350;1958;0;98155;1640;8955
429000.0;4;2.5;2650;9301;2.0;0;0;3;9;2650;0;2001;0;98001;2730;8688
550000.0;4;2.5;2850;6809;2.0;0;0;3;9;2850;0;2003;0;98019;2820;7500
453000.0;3;2.5;1820;16300;1.0;0;0;4;7;1220;600;1955;0;98166;1870;16300
187500.0;3;1.5;1180;7000;1.0;0;0;4;7;1180;0;1977;0;98023;1180;7370
520500.0;6;2.5;1880;14350;1.0;0;0;5;7;1640;240;1955;0;98133;1510;9840
300000.0;3;1.75;1280;12776;1.0;0;0;4;7;1280;0;1977;0;98031;1680;11704
799000.0;4;3.25;3120;5000;2.0;0;0;3;9;2370;750;2005;0;98115;2520;6000
338000.0;3;2.5;2470;4948;2.0;0;0;3;8;2470;0;2003;0;98038;2500;4993
800000.0;3;1.0;1700;4400;1.5;0;0;4;8;1700;0;1906;0;98122;1610;4180
360000.0;2;2.0;1180;3200;1.0;0;1;4;6;590;590;1945;0;98136;1350;4000
442500.0;6;2.5;2800;10490;1.0;0;0;3;7;1400;1400;1968;0;98177;2290;8716
700000.0;4;1.0;1300;1651359;1.0;0;3;4;6;1300;0;1920;0;98022;2560;425581
830000.0;5;3.0;3040;9601;1.0;0;0;5;9;1970;1070;1968;0;98040;3180;12390
360400.0;3;2.5;1630;11592;2.0;0;0;3;8;1630;0;1987;0;98011;1700;8850
345000.0;3;1.0;1340;9339;1.0;0;0;5;7;1340;0;1960;0;98056;1310;9350
300000.0;3;1.75;1830;51836;1.0;0;0;4;7;1430;400;1966;0;98059;1320;51400
350000.0;3;1.0;1240;10800;1.0;0;0;5;7;1240;0;1959;0;98056;1810;10800
368000.0;4;2.0;2500;36900;1.0;0;0;3;7;1540;960;1972;0;98038;1960;36900
264000.0;3;1.75;1760;7482;1.0;0;0;4;8;1760;0;1966;0;98023;2000;7500
435000.0;3;2.0;2660;16677;1.0;0;0;3;9;2210;450;1990;0;98038;2660;11355
200000.0;3;1.5;2060;15837;1.5;0;0;3;6;2060;0;1903;0;98055;2190;8549
620000.0;5;2.5;2540;3832;2.0;0;0;5;8;1760;780;1929;0;98117;2000;5289
1679000.0;5;4.25;4830;11466;2.0;0;0;3;10;3720;1110;2014;0;98040;2180;11017
337000.0;3;1.75;1400;6000;1.0;0;0;4;7;700;700;1919;0;98108;1030;6000
1928000.0;4;3.25;4280;20296;2.0;0;0;4;11;4280;0;1984;0;98004;3420;16351
544500.0;4;2.5;2230;10414;1.0;0;0;5;7;1450;780;1974;0;98075;1960;10240
252000.0;1;1.0;680;1638;1.0;0;4;1;6;680;0;1910;1992;98116;1010;3621
445000.0;4;2.5;2340;3784;2.0;0;0;3;8;2340;0;2008;0;98106;1730;4000
379500.0;3;2.25;2070;14196;2.0;0;0;3;7;2070;0;1989;0;98059;1550;13860
189950.0;4;2.0;1910;4225;1.0;0;0;4;6;910;1000;1919;0;98001;1060;4800
469000.0;3;1.0;950;4250;1.5;0;0;5;6;950;0;1948;0;98122;2130;5120
600000.0;5;2.75;2910;53898;1.0;0;0;5;7;1510;1400;1979;0;98077;3210;216928
785000.0;3;2.5;2930;33981;2.0;0;2;3;9;2930;0;2000;0;98059;3720;35230
372000.0;4;2.75;2610;8967;2.0;0;0;4;8;2610;0;1990;0;98042;2390;7852
445000.0;5;3.0;3880;7180;2.0;0;0;3;7;3880;0;2004;0;98056;2160;4793
508000.0;4;2.25;3320;53392;2.0;0;0;4;8;2000;1320;1986;0;98027;3230;43129
780000.0;5;1.5;1940;4800;2.0;0;0;3;8;1940;0;1905;0;98103;1750;4800
541100.0;4;2.25;2510;9800;2.0;0;0;3;9;2510;0;1978;0;98072;2440;11000
729000.0;4;2.5;2660;5608;2.0;0;0;3;9;2660;0;2003;0;98029;3010;5608
397000.0;3;2.0;1710;134489;1.0;0;2;5;7;1710;0;1952;0;98022;1700;63823
451555.0;2;1.0;1320;4520;1.0;0;1;3;6;1320;0;1912;1971;98116;1420;4560
300000.0;2;1.0;960;8153;1.0;0;0;3;6;960;0;1947;0;98155;1160;8199
